file,youtube_title,playlist,description
ch62-p8.mp4,[MEF W6.2 P8] What's Vulnerable,"Week 6 — Text, AI & Alt-Data","What's Vulnerable — ASSIP Empirical Finance Camp. Part 8 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch62-p9.mp4,[MEF W6.2 P9] Replication and Where Week 6 Goes,"Week 6 — Text, AI & Alt-Data","Replication and Where Week 6 Goes — ASSIP Empirical Finance Camp. Part 9 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch63-p1.mp4,[MEF W6.3 P1] When Is a Liability Not a Liability?,"Week 6 — Text, AI & Alt-Data","When Is a Liability Not a Liability? — ASSIP Empirical Finance Camp. Part 1 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch63-p2.mp4,[MEF W6.3 P2] The Bag-of-Words Model,"Week 6 — Text, AI & Alt-Data","The Bag-of-Words Model — ASSIP Empirical Finance Camp. Part 2 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch63-p3.mp4,[MEF W6.3 P3] Validation as Identification,"Week 6 — Text, AI & Alt-Data","Validation as Identification — ASSIP Empirical Finance Camp. Part 3 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch63-p4.mp4,[MEF W6.3 P4] The Data and the Public Dictionary,"Week 6 — Text, AI & Alt-Data","The Data and the Public Dictionary — ASSIP Empirical Finance Camp. Part 4 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch63-p5.mp4,[MEF W6.3 P5] Reading the Paper in the Right Order,"Week 6 — Text, AI & Alt-Data","Reading the Paper in the Right Order — ASSIP Empirical Finance Camp. Part 5 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch63-p6.mp4,[MEF W6.3 P6] What's Clever,"Week 6 — Text, AI & Alt-Data","What's Clever — ASSIP Empirical Finance Camp. Part 6 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch63-p7.mp4,[MEF W6.3 P7] What's Vulnerable: Context and Drift,"Week 6 — Text, AI & Alt-Data","What's Vulnerable: Context and Drift — ASSIP Empirical Finance Camp. Part 7 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch63-p8.mp4,"[MEF W6.3 P8] Look-Ahead, Parsing, and the Bridge to LLMs","Week 6 — Text, AI & Alt-Data","Look-Ahead, Parsing, and the Bridge to LLMs — ASSIP Empirical Finance Camp. Part 8 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch63-p9.mp4,[MEF W6.3 P9] Replication Exercises and What to Ask Next,"Week 6 — Text, AI & Alt-Data","Replication Exercises and What to Ask Next — ASSIP Empirical Finance Camp. Part 9 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch64-p1.mp4,[MEF W6.4 P1] Does the Algorithm Cure Discrimination?,"Week 6 — Text, AI & Alt-Data","Does the Algorithm Cure Discrimination? — ASSIP Empirical Finance Camp. Part 1 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch64-p2.mp4,[MEF W6.4 P2] Two Bets on Identification,"Week 6 — Text, AI & Alt-Data","Two Bets on Identification — ASSIP Empirical Finance Camp. Part 2 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch64-p3.mp4,[MEF W6.4 P3] The Data — and the Missing Credit Score,"Week 6 — Text, AI & Alt-Data","The Data — and the Missing Credit Score — ASSIP Empirical Finance Camp. Part 3 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch64-p4.mp4,[MEF W6.4 P4] Reading Both Papers Table by Table,"Week 6 — Text, AI & Alt-Data","Reading Both Papers Table by Table — ASSIP Empirical Finance Camp. Part 4 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch64-p5.mp4,[MEF W6.4 P5] What's Clever in Each Paper,"Week 6 — Text, AI & Alt-Data","What's Clever in Each Paper — ASSIP Empirical Finance Camp. Part 5 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch64-p6.mp4,[MEF W6.4 P6] What's Vulnerable — Pushing Back Like a Referee,"Week 6 — Text, AI & Alt-Data","What's Vulnerable — Pushing Back Like a Referee — ASSIP Empirical Finance Camp. Part 6 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch64-p7.mp4,[MEF W6.4 P7] Replicate It Yourself on HMDA,"Week 6 — Text, AI & Alt-Data","Replicate It Yourself on HMDA — ASSIP Empirical Finance Camp. Part 7 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p1.mp4,[MEF W6.5 P1] The AI Co-Pilot for Research: The Stakes,"Week 6 — Text, AI & Alt-Data","The AI Co-Pilot for Research: The Stakes — ASSIP Empirical Finance Camp. Part 1 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p2.mp4,"[MEF W6.5 P2] Co-Pilot, Not Autopilot: Where It Helps","Week 6 — Text, AI & Alt-Data","Co-Pilot, Not Autopilot: Where It Helps — ASSIP Empirical Finance Camp. Part 2 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p3.mp4,[MEF W6.5 P3] Prompt Patterns: Extraction and Citing Sources,"Week 6 — Text, AI & Alt-Data","Prompt Patterns: Extraction and Citing Sources — ASSIP Empirical Finance Camp. Part 3 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p4.mp4,[MEF W6.5 P4] Prompt Patterns: Code Review and Rubrics,"Week 6 — Text, AI & Alt-Data","Prompt Patterns: Code Review and Rubrics — ASSIP Empirical Finance Camp. Part 4 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p5.mp4,[MEF W6.5 P5] Retrieval-Augmented Generation: Chunk and Embed,"Week 6 — Text, AI & Alt-Data","Retrieval-Augmented Generation: Chunk and Embed — ASSIP Empirical Finance Camp. Part 5 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p6.mp4,"[MEF W6.5 P6] RAG: Retrieve, Ground, and Its Limits","Week 6 — Text, AI & Alt-Data","RAG: Retrieve, Ground, and Its Limits — ASSIP Empirical Finance Camp. Part 6 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p7.mp4,[MEF W6.5 P7] An LLM Label Is a Measurement,"Week 6 — Text, AI & Alt-Data","An LLM Label Is a Measurement — ASSIP Empirical Finance Camp. Part 7 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p8.mp4,[MEF W6.5 P8] The Out-of-Sample Validation Protocol,"Week 6 — Text, AI & Alt-Data","The Out-of-Sample Validation Protocol — ASSIP Empirical Finance Camp. Part 8 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p9.mp4,[MEF W6.5 P9] Critical Limits: Fake Citations and Leakage,"Week 6 — Text, AI & Alt-Data","Critical Limits: Fake Citations and Leakage — ASSIP Empirical Finance Camp. Part 9 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p10.mp4,[MEF W6.5 P10] Critical Limits: P-Hacking and Reproducibility,"Week 6 — Text, AI & Alt-Data","Critical Limits: P-Hacking and Reproducibility — ASSIP Empirical Finance Camp. Part 10 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p11.mp4,[MEF W6.5 P11] The APIs: Keys and the Anthropic Messages Call,"Week 6 — Text, AI & Alt-Data","The APIs: Keys and the Anthropic Messages Call — ASSIP Empirical Finance Camp. Part 11 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p12.mp4,"[MEF W6.5 P12] API Knobs, Model Tiers, and the Azure Gateway","Week 6 — Text, AI & Alt-Data","API Knobs, Model Tiers, and the Azure Gateway — ASSIP Empirical Finance Camp. Part 12 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p13.mp4,[MEF W6.5 P13] Audit Logging and the Local Fallback,"Week 6 — Text, AI & Alt-Data","Audit Logging and the Local Fallback — ASSIP Empirical Finance Camp. Part 13 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p14.mp4,"[MEF W6.5 P14] Disclosure, Responsibility, and the Capstone","Week 6 — Text, AI & Alt-Data","Disclosure, Responsibility, and the Capstone — ASSIP Empirical Finance Camp. Part 14 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor6-p1.mp4,"[MEF W6.M P1] A Text Number Is a Measurement, Not a Fact","Week 6 — Text, AI & Alt-Data","A Text Number Is a Measurement, Not a Fact — ASSIP Empirical Finance Camp. Part 1 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor6-p2.mp4,[MEF W6.M P2] From Transparent to Opaque — and How to Validate,"Week 6 — Text, AI & Alt-Data","From Transparent to Opaque — and How to Validate — ASSIP Empirical Finance Camp. Part 2 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor6-p3.mp4,[MEF W6.M P3] Three Ways AI Fools You — and the Guardrail for Each,"Week 6 — Text, AI & Alt-Data","Three Ways AI Fools You — and the Guardrail for Each — ASSIP Empirical Finance Camp. Part 3 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor6-p4.mp4,[MEF W6.M P4] When the Outcome Itself Is a Measured Construct,"Week 6 — Text, AI & Alt-Data","When the Outcome Itself Is a Measured Construct — ASSIP Empirical Finance Camp. Part 4 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor6-p5.mp4,[MEF W6.M P5] Using AI Responsibly — Your Capstone's Integrity Section,"Week 6 — Text, AI & Alt-Data","Using AI Responsibly — Your Capstone's Integrity Section — ASSIP Empirical Finance Camp. Part 5 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack6-p1.mp4,[MEF W6.R P1] Reading a Measurement Paper,"Week 6 — Text, AI & Alt-Data","Reading a Measurement Paper — ASSIP Empirical Finance Camp. Part 1 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack6-p2.mp4,[MEF W6.R P2] RAG — Building the Index,"Week 6 — Text, AI & Alt-Data","RAG — Building the Index — ASSIP Empirical Finance Camp. Part 2 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack6-p3.mp4,[MEF W6.R P3] RAG — Answering with Citations,"Week 6 — Text, AI & Alt-Data","RAG — Answering with Citations — ASSIP Empirical Finance Camp. Part 3 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack6-p4.mp4,[MEF W6.R P4] A Prompt-Pattern Catalog for Research,"Week 6 — Text, AI & Alt-Data","A Prompt-Pattern Catalog for Research — ASSIP Empirical Finance Camp. Part 4 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack6-p5.mp4,[MEF W6.R P5] An LLM Label Is a Measurement — The Gold Set,"Week 6 — Text, AI & Alt-Data","An LLM Label Is a Measurement — The Gold Set — ASSIP Empirical Finance Camp. Part 5 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack6-p6.mp4,"[MEF W6.R P6] Precision, Recall, F1, and Kappa","Week 6 — Text, AI & Alt-Data","Precision, Recall, F1, and Kappa — ASSIP Empirical Finance Camp. Part 6 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack6-p7.mp4,"[MEF W6.R P7] Capstone Rules — Disclose, Reproduce, Leakage","Week 6 — Text, AI & Alt-Data","Capstone Rules — Disclose, Reproduce, Leakage — ASSIP Empirical Finance Camp. Part 7 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack6-p8.mp4,[MEF W6.R P8] Data Governance & Week Wrap-Up,"Week 6 — Text, AI & Alt-Data","Data Governance & Week Wrap-Up — ASSIP Empirical Finance Camp. Part 8 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch71-p1.mp4,[MEF W7.1 P1] From Puzzle to Researchable Question,Week 7 — Your Project I,"From Puzzle to Researchable Question — ASSIP Empirical Finance Camp. Part 1 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch71-p2.mp4,[MEF W7.1 P2] The Four-Slot Hypothesis Grammar,Week 7 — Your Project I,"The Four-Slot Hypothesis Grammar — ASSIP Empirical Finance Camp. Part 2 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch71-p3.mp4,[MEF W7.1 P3] So What? Who Cares?,Week 7 — Your Project I,"So What? Who Cares? — ASSIP Empirical Finance Camp. Part 3 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch71-p4.mp4,[MEF W7.1 P4] What's New? — Novelty and Order,Week 7 — Your Project I,"What's New? — Novelty and Order — ASSIP Empirical Finance Camp. Part 4 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch71-p5.mp4,[MEF W7.1 P5] Identification: Running the Catalog Backwards,Week 7 — Your Project I,"Identification: Running the Catalog Backwards — ASSIP Empirical Finance Camp. Part 5 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch71-p6.mp4,"[MEF W7.1 P6] Three Designs, and the Honest Descriptive Out",Week 7 — Your Project I,"Three Designs, and the Honest Descriptive Out — ASSIP Empirical Finance Camp. Part 6 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch71-p7.mp4,[MEF W7.1 P7] Feasibility — What You Can Actually Finish,Week 7 — Your Project I,"Feasibility — What You Can Actually Finish — ASSIP Empirical Finance Camp. Part 7 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch71-p8.mp4,"[MEF W7.1 P8] The Fast Scan, AI Co-Pilot on a Leash",Week 7 — Your Project I,"The Fast Scan, AI Co-Pilot on a Leash — ASSIP Empirical Finance Camp. Part 8 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch71-p9.mp4,"[MEF W7.1 P9] The Cast's Five Projects, and Devon's Pipeline",Week 7 — Your Project I,"The Cast's Five Projects, and Devon's Pipeline — ASSIP Empirical Finance Camp. Part 9 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch71-p10.mp4,"[MEF W7.1 P10] Priya's Pipeline, the Rubric, and Your Turn",Week 7 — Your Project I,"Priya's Pipeline, the Rubric, and Your Turn — ASSIP Empirical Finance Camp. Part 10 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch72-p1.mp4,[MEF W7.2 P1] A Question Is Not a Dataset,Week 7 — Your Project I,"A Question Is Not a Dataset — ASSIP Empirical Finance Camp. Part 1 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch72-p2.mp4,[MEF W7.2 P2] Three Rules for Every Source,Week 7 — Your Project I,"Three Rules for Every Source — ASSIP Empirical Finance Camp. Part 2 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch72-p3.mp4,[MEF W7.2 P3] WRDS Cloud — The Licensed Datasets,Week 7 — Your Project I,"WRDS Cloud — The Licensed Datasets — ASSIP Empirical Finance Camp. Part 3 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch72-p4.mp4,"[MEF W7.2 P4] SEC EDGAR — Filings, Text, and XBRL",Week 7 — Your Project I,"SEC EDGAR — Filings, Text, and XBRL — ASSIP Empirical Finance Camp. Part 4 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch72-p5.mp4,[MEF W7.2 P5] FRED and HMDA — Macro Series and Fair Lending,Week 7 — Your Project I,"FRED and HMDA — Macro Series and Fair Lending — ASSIP Empirical Finance Camp. Part 5 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch72-p6.mp4,[MEF W7.2 P6] 13F and PatentsView — Holdings and Patents,Week 7 — Your Project I,"13F and PatentsView — Holdings and Patents — ASSIP Empirical Finance Camp. Part 6 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch72-p7.mp4,"[MEF W7.2 P7] Free Alternatives — yfinance, Stooq, Tiingo",Week 7 — Your Project I,"Free Alternatives — yfinance, Stooq, Tiingo — ASSIP Empirical Finance Camp. Part 7 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch72-p8.mp4,[MEF W7.2 P8] The Anatomy of a Defensible Pull,Week 7 — Your Project I,"The Anatomy of a Defensible Pull — ASSIP Empirical Finance Camp. Part 8 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch73-p1.mp4,[MEF W7.3 P1] Why Pre-Registration Exists,Week 7 — Your Project I,"Why Pre-Registration Exists — ASSIP Empirical Finance Camp. Part 1 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch73-p2.mp4,[MEF W7.3 P2] Directional Hypotheses,Week 7 — Your Project I,"Directional Hypotheses — ASSIP Empirical Finance Camp. Part 2 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch73-p3.mp4,[MEF W7.3 P3] The Primary Specification,Week 7 — Your Project I,"The Primary Specification — ASSIP Empirical Finance Camp. Part 3 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch73-p4.mp4,[MEF W7.3 P4] The Multiple-Testing Plan,Week 7 — Your Project I,"The Multiple-Testing Plan — ASSIP Empirical Finance Camp. Part 4 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch73-p5.mp4,"[MEF W7.3 P5] Falsification, Robustness, and the Hold-Out",Week 7 — Your Project I,"Falsification, Robustness, and the Hold-Out — ASSIP Empirical Finance Camp. Part 5 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch73-p6.mp4,"[MEF W7.3 P6] Time-Stamping, Deviations, and Maya's Plan",Week 7 — Your Project I,"Time-Stamping, Deviations, and Maya's Plan — ASSIP Empirical Finance Camp. Part 6 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch73-p7.mp4,"[MEF W7.3 P7] The Reveal, and Olken's Perils",Week 7 — Your Project I,"The Reveal, and Olken's Perils — ASSIP Empirical Finance Camp. Part 7 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch73-p8.mp4,[MEF W7.3 P8] Where This Goes Next — and Your Plan,Week 7 — Your Project I,"Where This Goes Next — and Your Plan — ASSIP Empirical Finance Camp. Part 8 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch74-p1.mp4,[MEF W7.4 P1] Building the Analysis Dataset: The Crosswalk Problem,Week 7 — Your Project I,"Building the Analysis Dataset: The Crosswalk Problem — ASSIP Empirical Finance Camp. Part 1 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch74-p2.mp4,[MEF W7.4 P2] Merge Discipline: Cardinality Is a Claim,Week 7 — Your Project I,"Merge Discipline: Cardinality Is a Claim — ASSIP Empirical Finance Camp. Part 2 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch74-p3.mp4,[MEF W7.4 P3] Survivorship Bias: The Firms That Vanished,Week 7 — Your Project I,"Survivorship Bias: The Firms That Vanished — ASSIP Empirical Finance Camp. Part 3 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch74-p4.mp4,[MEF W7.4 P4] Look-Ahead Bias and Point-in-Time Discipline,Week 7 — Your Project I,"Look-Ahead Bias and Point-in-Time Discipline — ASSIP Empirical Finance Camp. Part 4 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch74-p5.mp4,"[MEF W7.4 P5] Outliers: Winsorize, Trim, or Neither",Week 7 — Your Project I,"Outliers: Winsorize, Trim, or Neither — ASSIP Empirical Finance Camp. Part 5 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch74-p6.mp4,[MEF W7.4 P6] Missing Data: Why It Is Missing Matters Most,Week 7 — Your Project I,"Missing Data: Why It Is Missing Matters Most — ASSIP Empirical Finance Camp. Part 6 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch74-p7.mp4,"[MEF W7.4 P7] The Build Script: Raw to Analysis, with Row-Count Logging",Week 7 — Your Project I,"The Build Script: Raw to Analysis, with Row-Count Logging — ASSIP Empirical Finance Camp. Part 7 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch75-p1.mp4,[MEF W7.5 P1] The Identification Memo: The Page That Matters Most,Week 7 — Your Project I,"The Identification Memo: The Page That Matters Most — ASSIP Empirical Finance Camp. Part 1 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch75-p2.mp4,[MEF W7.5 P2] Writing the Identifying-Assumption Sentence,Week 7 — Your Project I,"Writing the Identifying-Assumption Sentence — ASSIP Empirical Finance Camp. Part 2 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch75-p3.mp4,"[MEF W7.5 P3] The Threat Menu: OLS, IV, and DiD",Week 7 — Your Project I,"The Threat Menu: OLS, IV, and DiD — ASSIP Empirical Finance Camp. Part 3 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch75-p4.mp4,"[MEF W7.5 P4] The Threat Menu: RD, Synthetic Control, and Using It",Week 7 — Your Project I,"The Threat Menu: RD, Synthetic Control, and Using It — ASSIP Empirical Finance Camp. Part 4 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch75-p5.mp4,[MEF W7.5 P5] The Threats-and-Responses Table,Week 7 — Your Project I,"The Threats-and-Responses Table — ASSIP Empirical Finance Camp. Part 5 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch75-p6.mp4,[MEF W7.5 P6] Testable Threats and Arguable Threats,Week 7 — Your Project I,"Testable Threats and Arguable Threats — ASSIP Empirical Finance Camp. Part 6 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch75-p7.mp4,"[MEF W7.5 P7] Intellectual Honesty: State the Residual, Don't Oversell",Week 7 — Your Project I,"Intellectual Honesty: State the Residual, Don't Oversell — ASSIP Empirical Finance Camp. Part 7 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch75-p8.mp4,"[MEF W7.5 P8] Maya's Worked Memo, End to End",Week 7 — Your Project I,"Maya's Worked Memo, End to End — ASSIP Empirical Finance Camp. Part 8 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch75-p9.mp4,[MEF W7.5 P9] The Bridge to Week 8,Week 7 — Your Project I,"The Bridge to Week 8 — ASSIP Empirical Finance Camp. Part 9 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab7-p1.mp4,"[MEF W7.L P1] Your Data, Reproducibly: The Repository Is the Deliverable",Week 7 — Your Project I,"Your Data, Reproducibly: The Repository Is the Deliverable — ASSIP Empirical Finance Camp. Part 1 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab7-p2.mp4,"[MEF W7.L P2] Tools, and Where the Licensed Data Lives",Week 7 — Your Project I,"Tools, and Where the Licensed Data Lives — ASSIP Empirical Finance Camp. Part 2 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab7-p3.mp4,[MEF W7.L P3] Lay Out the Research Repository,Week 7 — Your Project I,"Lay Out the Research Repository — ASSIP Empirical Finance Camp. Part 3 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab7-p4.mp4,[MEF W7.L P4] The Cohort GitHub Workflow,Week 7 — Your Project I,"The Cohort GitHub Workflow — ASSIP Empirical Finance Camp. Part 4 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab7-p5.mp4,[MEF W7.L P5] The Commit Loop and the Instructor View,Week 7 — Your Project I,"The Commit Loop and the Instructor View — ASSIP Empirical Finance Camp. Part 5 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab7-p6.mp4,"[MEF W7.L P6] Pin the Environment, README, and Data Cards",Week 7 — Your Project I,"Pin the Environment, README, and Data Cards — ASSIP Empirical Finance Camp. Part 6 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab7-p7.mp4,[MEF W7.L P7] The .gitignore Discipline,Week 7 — Your Project I,"The .gitignore Discipline — ASSIP Empirical Finance Camp. Part 7 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab7-p8.mp4,[MEF W7.L P8] File the Pre-Analysis Plan as a Tagged Commit,Week 7 — Your Project I,"File the Pre-Analysis Plan as a Tagged Commit — ASSIP Empirical Finance Camp. Part 8 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor7-p1.mp4,[MEF W7.M P1] The Funnel Is Mostly a Furnace,Week 7 — Your Project I,"The Funnel Is Mostly a Furnace — ASSIP Empirical Finance Camp. Part 1 of 4
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor7-p2.mp4,[MEF W7.M P2] The So-What Test and the Fatal-Flaw Checklist,Week 7 — Your Project I,"The So-What Test and the Fatal-Flaw Checklist — ASSIP Empirical Finance Camp. Part 2 of 4
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor7-p3.mp4,[MEF W7.M P3] Two of My Own Funnels,Week 7 — Your Project I,"Two of My Own Funnels — ASSIP Empirical Finance Camp. Part 3 of 4
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor7-p4.mp4,[MEF W7.M P4] Now Kill Your Own — and Commit,Week 7 — Your Project I,"Now Kill Your Own — and Commit — ASSIP Empirical Finance Camp. Part 4 of 4
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch81-p1.mp4,[MEF W8.1 P1] The Confirmatory Run,Week 8 — Your Project II,"The Confirmatory Run — ASSIP Empirical Finance Camp. Part 1 of 6
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
